"fcc_unique_id","job_title","queried_salary","job_type","skill","company_id"
"2250_be06cedee16fb16c","Data Scientist",">160000","data_scientist","['Java', 'TensorFlow', 'AI', 'Spark', 'Machine Learning', 'Scala', 'Data Science', 'Python']","c_1756"
"2251_6205ad07d42e9ccd","Data Scientist",">160000","data_scientist","['AI', 'Spark', 'Machine Learning', 'R', 'Scala', 'Kafka', 'Python', 'SQL']","c_1697"
"2252_448951d0ddf03e0c","Data Scientist",">160000","data_scientist","['Spark', 'Machine Learning', 'Hadoop', 'R', 'Python', 'SQL']","c_605"
"2253_ccacdb1cb7d4a077","Customer Facing Data Scientist",">160000","data_scientist","['Big Data', 'Machine Learning', 'Hadoop', 'Python']","c_607"
"2254_3235588c6de49721","Senior Data Scientist",">160000","data_scientist","['Machine Learning', 'Python', 'SQL']","c_1456"
"2255_169ad175f489b664","Data Scientist - REMOTE",">160000","data_scientist","['Java', 'Pig', 'Natural Language Processing', 'Hive', 'Machine Learning', 'SPSS', 'Hadoop', 'SAS', 'C/C++', 'SQL', 'AWS']","c_1613"
"2256_0609be91a152ed20","Data Scientist",">160000","data_scientist","['Hive', 'Hadoop', 'Scala', 'R', 'DynamoDB', 'Java', 'S3', 'Spark', 'Software Development', 'Shell Scripting', 'Python', 'AWS']","c_1121"
"2257_e460fa65e774fc75","Sr Data Scientist",">160000","data_scientist","['TensorFlow', 'Hive', 'Machine Learning', 'Hadoop', 'R', 'SQL', 'Tableau', 'Natural Language Processing', 'Spark', 'NoSQL', 'Python']","c_311"
"2258_1dc32badf02d6835","Data Scientist",">160000","data_scientist","['Hive', 'Data Mining', 'Machine Learning', 'Hadoop', 'R', 'SQL', 'HBase', 'MATLAB', 'Python']","c_1056"
"2259_be06cedee16fb16c","Principal Data Scientist",">160000","data_scientist","['Java', 'TensorFlow', 'AI', 'Spark', 'Machine Learning', 'Scala', 'Data Science', 'Python']","c_1756"
"2260_8414b3cb70a41410","Principal Data Scientist",">160000","data_scientist","['Java', 'Troubleshooting', 'Spark', 'Machine Learning', 'Hadoop', 'R', 'Weka', 'Scala', 'Python', 'SQL']","c_1740"
"2261_5ed3d6e8b04e853e","Senior Data Scientist",">160000","data_scientist","['TensorFlow', 'Linux', 'Machine Learning', 'Scripting', 'Hadoop', 'R', 'Scala', 'Spark', 'Shell Scripting', 'MATLAB', 'Python', 'AWS']","c_797"
"2262_9f7f6417bbd743ea","Sr. Data Scientist",">160000","data_scientist","['TensorFlow', 'Spark', 'Machine Learning', 'Kafka']","c_1555"
"2263_4bca3ec6adb5eb66","Senior Data Scientist",">160000","data_scientist","['R', 'Python']","c_491"
"2264_0ca81e4238390a2d","Principal Data Scientist (Boston)",">160000","data_scientist","['Machine Learning', 'Data Analysis', 'Project Management', 'R', 'Scala', 'Leadership Experience', 'Python']","c_1630"
"2265_0609be91a152ed20","Senior Data Scientist",">160000","data_scientist","['Hive', 'Hadoop', 'Scala', 'R', 'DynamoDB', 'Java', 'S3', 'Spark', 'Software Development', 'Shell Scripting', 'Python', 'AWS']","c_1121"
"2266_880e4714f2ad94a8","Senior Data Scientist, Games Economy Optimization",">160000","data_scientist","['TensorFlow', 'Unity', 'Spark', 'Machine Learning', 'Design Experience', 'Scala', 'Python']","c_2041"
"2267_2b87ef69b713e6fe","Data Scientist",">160000","data_scientist","['Linux', 'Machine Learning', 'Hadoop', 'R', 'Oracle', 'Python']","c_43"
"2268_1f46c8b913449a16","Senior Data Scientist",">160000","data_scientist","['Hive', 'Machine Learning', 'R', 'C/C++', 'SQL', 'SPARQL', 'Data Mining', 'Hadoop', 'Scala', 'Java', 'MongoDB', 'Spark', 'Python']","c_1795"
"2269_39407476605079e0","Data Scientist (FinTech) - $150k - $200k",">160000","data_scientist","['AI', 'Machine Learning', 'Java', 'Natural Language Processing', 'OOP', 'Python']","c_222"
"2270_3d53e65e7a3a3738","Data Scientist - (Active) TS/SCI w/Poly",">160000","data_scientist","['Data Mining', 'TS/SCI Clearance', 'Machine Learning', 'Project Management', 'Tableau', 'Analysis Skills', 'GIS', 'Data Science', 'AWS']","c_2006"
"2271_ff9351c2a6df2c4a","Chief Data Scientist",">160000","data_scientist","['AI', 'CI', 'GIS']","c_1597"
"2272_2492b919e00491c0","Senior Data Scientist",">160000","data_scientist","['Machine Learning', 'Signal Processing']","c_602"
"2273_31b9e0aaed20857f","Data Scientist / Signal Researcher",">160000","data_scientist","['Java', 'Spark', 'Identity And Access Management', 'Scala', 'MATLAB', 'Python', 'C/C++', 'AWS']","c_1932"
"2274_c31491bf58035440","Senior Data Scientist - Pre-Sales",">160000","data_scientist","['Time Management', 'Machine Learning', 'Microsoft Powerpoint', 'Hadoop', 'Scala', 'C/C++', 'SQL', 'NoSQL', 'Data Science', 'Python']","c_1980"
"2275_64a42e098ff11424","Lead Data Scientist",">160000","data_scientist","['Machine Learning', 'R', 'Python']","c_600"
"2276_d7d403f3184c0ee9","Sr. Data Scientist - Life Sciences",">160000","data_scientist","['Machine Learning', 'Clinical Research', 'Project Management', 'Google Cloud Platform', 'R', 'SQL', 'Clinical Trials', 'Natural Language Processing', 'Data Warehouse', 'Data Analysis', 'Python', 'AWS']","c_952"
"2277_e2b063f8a0c35ae9","Data Scientist- TA0R046",">160000","data_scientist","['Data Mining', 'Selenium', 'Test Automation', 'Machine Learning', 'Software Testing', 'R', 'SAS', 'TestNG', 'SQL', 'Tableau', 'Java', '.Net', 'Spark', 'C#', 'Python', 'Jenkins']","c_105"
"2278_39407476605079e0","Data Scientist (Senior-VP)",">160000","data_scientist","['Machine Learning', 'Python']","c_222"
"2279_c15f177b776dc8de","Sr. Data Scientist",">160000","data_scientist","['Pig', 'Hive', 'Machine Learning', 'R', 'Apache', 'Spark', 'MATLAB', 'Python']","c_558"
"2280_15b4637144301dc7","Data Scientist",">160000","data_scientist","['Firewall', 'Machine Learning', 'Red Hat Enterprise Linux', 'Azure', 'LDAP', 'Splunk', 'Node.js', 'Confluence', 'S3', 'Jira', 'IIS', 'Tomcat', 'TS/SCI Clearance', 'JBoss', 'VMWare', 'CI/CD', 'Active Directory', 'Shell Scripting', 'AWS', 'TensorFlow']","c_1072"
"2281_0236c7b091b16ab4","Mortgage Quant Data Scientist",">160000","data_scientist","['Machine Learning', 'Python', 'C/C++']","c_1058"
"2282_de11072f100db473","Research Scientist, Machine Learning",">160000","data_scientist","['AI', 'Machine Learning', 'Project Management', 'Image Processing', 'C/C++', 'Git', 'Jira', 'SVN']","c_1540"
"2283_39407476605079e0","Senior Data Scientist (Media)",">160000","data_scientist","['Machine Learning', 'Marketing']","c_222"
"2284_39407476605079e0","Data Scientist (Financial Services)",">160000","data_scientist","['Machine Learning', 'Python']","c_222"
"2285_39407476605079e0","Senior Data Scientist for Technology Startup ($200K)",">160000","data_scientist","['Spark', 'Machine Learning', 'Python', 'AWS']","c_222"
"2286_3b4e0f2c2deb87d6","Director – Data Scientist",">160000","data_scientist","['Pig', 'TensorFlow', 'Hive', 'Machine Learning', 'Hadoop', 'R', 'Teradata', 'Big Data', 'Microsoft Word', 'Spark', 'Python']","c_131"
"2287_b45c4b5a9c9a7448","Director, Machine Learning (67810)",">160000","data_scientist","['AI', 'FPGA', 'Machine Learning']","c_56"
"2288_3f385abff434d312","Machine Learning Research Scientist",">160000","data_scientist","['Machine Learning']","c_913"
"2289_b45c4b5a9c9a7448","Machine Learning SW Program Manager - 69809",">160000","data_scientist","['PMP', 'Machine Learning', ' Project / Program Management', 'Management Experience']","c_56"
"2290_b45c4b5a9c9a7448","ISV Technology Director - AI and ML - 67511",">160000","data_scientist","['TensorFlow', 'AI', 'Ruby', 'Machine Learning', 'VMWare', 'Scripting', 'Perl', 'C/C++', 'Software Development', 'Shell Scripting', 'GIS', 'Python']","c_56"
"2291_7dcf8477ac404a55","Data Scientist - Decision Science Products",">160000","data_scientist","['Machine Learning', 'Python', 'SQL']","c_1239"
"2292_b45c4b5a9c9a7448","ISV Technology Director - AI and ML - 67453",">160000","data_scientist","['TensorFlow', 'AI', 'Ruby', 'Machine Learning', 'VMWare', 'Scripting', 'Perl', 'C/C++', 'Software Development', 'Shell Scripting', 'GIS', 'Python']","c_56"
"2293_b7287cc45de81a80","Data Analyst","<80000","data_analyst","['Tableau']","c_37"
"2294_695c46481d2992ff","Junior Data Analyst","<80000","data_analyst","['SQL']","c_1958"
"2295_9c02dc25b0c9c8ac","Data Analyst","<80000","data_analyst","['Time Management', 'SQL']","c_1480"
"2296_4dd38d4e4cf0b7c0","Data Analyst","<80000","data_analyst","['SQL']","c_511"
"2297_bfef2b2da6904e2a","Production Data Analyst","<80000","data_analyst","['SQL']","c_2186"
"2298_1c4f61dd68a52ffb","Research Data Analyst 2","<80000","data_analyst","['Microsoft Powerpoint', 'R', 'Microsoft Office']","c_2017"
"2299_0e5bd28881a96a2d","Loyalty Data Analyst","<80000","data_analyst","['Visual Basic', 'Marketing', 'SAS', 'SQL', 'Microsoft Office']","c_1709"
"2300_1ddb91d85c72e885","XTO Land Data Analyst","<80000","data_analyst","['Microsoft Office', 'Microsoft Access']","c_763"
"2301_48ecd526e3aa3225","Marketing Data Analyst","<80000","data_analyst","","c_1124"
"2302_bd976cc171c690e0","Data Analyst","<80000","data_analyst","['SPSS']","c_506"
"2303_920c084f809e0a1f","System Data Analyst","<80000","data_analyst","","c_349"
"2304_6328b27691d3fdc3","Business Data Analyst","<80000","data_analyst","['Survey Design', 'Microsoft Powerpoint']","c_2059"
"2305_f770da67b3b51c62","Data Analyst, Profiles","<80000","data_analyst","['Project Management', 'R', 'SQL', 'HTML5', 'Excel', 'Python']","c_295"
"2306_47d1258571c3c9f7","eDiscovery Data Analyst","<80000","data_analyst","['Machine Learning', 'Hadoop', 'Solr', 'Microsoft Office', 'HBase']","c_1754"
"2307_30c994b6c2f39768","Data Analyst (c/o 2019 Seniors!)","<80000","data_analyst","['R', 'Python']","c_993"
"2308_9917de3c28f569f6","Space Data Analyst","<80000","data_analyst","","c_1105"
"2309_1a9a1146f8fe1ec1","Data Analyst","<80000","data_analyst","['Excel', 'SQL']","c_502"
"2310_b7287cc45de81a80","Data Analyst","<80000","data_analyst","","c_37"
"2311_cf41e3b1178fa2a1","Data Analyst","<80000","data_analyst","['Microsoft Powerpoint', 'Data Analysis', 'Excel']","c_843"
"2312_1c4f61dd68a52ffb","Research Data Analyst 3","<80000","data_analyst","['Machine Learning', 'R']","c_2017"
"2313_fd5e9294c020ac79","Data Analyst","<80000","data_analyst","['Analysis Skills', 'Microsoft Powerpoint', 'Excel', 'SQL', 'Microsoft Office', 'Microsoft Access', 'Tableau']","c_1765"
"2314_84c9653c8d2a6190","Data Analyst","<80000","data_analyst","","c_223"
"2315_4e68af4ff90cab8e","DATA ANALYST","<80000","data_analyst","['Microsoft Word', 'Time Management', 'Excel', 'Tableau']","c_1895"
"2316_4d5d694743c295fc","Data Analyst","<80000","data_analyst","['Microsoft Powerpoint', 'Excel', 'Microsoft Office', 'Tableau']","c_1406"
"2317_728c395148e5a2db","Data Analyst","<80000","data_analyst","['Power BI', 'Excel', 'SQL', 'Tableau']","c_808"
"2318_695c46481d2992ff","Data Analyst","<80000","data_analyst","['Google Analytics', 'SQL', 'Tableau']","c_1958"
"2319_2e3d1d8971dc7819","Healthcara Data Analyst","<80000","data_analyst","['Data Mining', 'Time Management', 'SAS', 'Crystal Reports', 'SQL', 'Excel', 'Microsoft Access', 'SPSS']","c_2156"
"2320_a86e379b94638c7a","EBI Data Analyst","<80000","data_analyst","['Microsoft Powerpoint', 'SAS', 'SQL', 'Microsoft Office']","c_171"
"2321_783919167c9d1281","Data Analyst","<80000","data_analyst","['Salesforce CRM', 'R', 'Tableau']","c_2203"
"2322_c0c4d8278eb85a98","Data Analyst","<80000","data_analyst","['Microsoft Powerpoint', 'Oracle', 'Microsoft Office', 'SQL', 'Tableau']","c_1275"
"2323_27fbff3452feeaee","Data Analyst","<80000","data_analyst","","c_2195"
"2324_f3aee6761ce9b6ff","Data Analyst","<80000","data_analyst","['R', 'Python']","c_885"
"2325_eed003be1a098d24","Data Analyst","<80000","data_analyst","['Data Mining']","c_1231"
"2326_47148e4eb4f2966b","SCM Junior Data Analyst","<80000","data_analyst","['Data Mining', 'Microsoft Powerpoint', 'Visio', 'Microsoft Office', 'Excel']","c_2207"
"2327_47148e4eb4f2966b","SCM Junior Data Analyst","<80000","data_analyst","['Data Mining', 'Microsoft Powerpoint', 'Visio', 'Microsoft Office', 'Excel']","c_2206"
"2328_67f67056564a5eeb","Pharmacy Data Analyst","<80000","data_analyst","['Excel', 'SQL', 'Microsoft Access']","c_1217"
"2329_5f393c0ee2ad495f","Data Analyst","<80000","data_analyst","['Microsoft Office']","c_334"
"2330_518acc75d1476dc2","Data Analyst I","<80000","data_analyst","['Business Intelligence', 'Data Mining', 'Machine Learning', 'Power BI', 'R', 'Oracle', 'Tableau', 'Python']","c_2196"
"2331_5302b2b4db4fded5","Data Analyst","<80000","data_analyst","['Data Mining', 'Machine Learning']","c_895"
"2332_8604142a3052e58f","MVP, MAOP Data Analyst","<80000","data_analyst","['Microsoft Word', 'Microsoft Powerpoint', 'Microsoft Office']","c_275"
"2333_dd616958bd9ddc12","Data Analyst","<80000","data_analyst","","c_1066"
"2334_2eda64d4b34335b0","Business Data Analyst - Dodger Stadium","<80000","data_analyst","['Microsoft Powerpoint', 'R', 'SQL', 'Tableau']","c_1194"
"2335_f709b685f8df006f","Data Analyst","<80000","data_analyst","['Quantitative Analysis', 'Data Mining', 'Machine Learning', 'R', 'SQL', 'Tableau', 'Java', 'Leadership Experience', 'Python']","c_1580"
"2336_21df030fae150acc","Geo Data Analyst","<80000","data_analyst","['Microsoft Office']","c_586"
"2337_85bfc9ae112ceab7","Data Analyst","<80000","data_analyst","['JavaScript', 'R', 'Excel', 'SQL', 'Tableau']","c_1398"
"2338_954af1f8b501d258","Systems & Data Analyst","<80000","data_analyst","['Microsoft Powerpoint', 'Microsoft Office', 'Tableau', 'SharePoint', 'Visio']","c_461"
"2339_48ecd526e3aa3225","Marketing Sr. Data Analyst","<80000","data_analyst","","c_1124"
"2340_915b1c0ee87e5e8a","Data Analyst","<80000","data_analyst","['Time Management', 'Microsoft Powerpoint', 'Marketing', 'SAS', 'Tableau']","c_1518"
"2341_518acc75d1476dc2","Data Analyst - 1st Shift","<80000","data_analyst","['Business Intelligence', 'Data Mining', 'Machine Learning', 'Power BI', 'R', 'Oracle', 'Tableau', 'Python']","c_2196"
"2342_105ecfd0283f415f","Campus Recruiting 2019 - Data Analyst","<80000","data_analyst","['Data Mining', 'Business Analysis']","c_379"
"2343_2a341562d64c7cdb","Research Data Analyst","<80000","data_analyst","","c_2046"
"2344_b522fc73ae615e96","Data Analyst","<80000","data_analyst","","c_293"
"2345_d1979899819fd45f","SQL Programmer / Data Analyst","<80000","data_analyst","['Microsoft Word', 'Microsoft Powerpoint', 'PostgreSQL', 'Oracle', 'SQL', 'Tableau']","c_224"
"2346_b7287cc45de81a80","Data Analyst","<80000","data_analyst","['Perl']","c_37"
"2347_fa07c64f5a52aa75","HAIMA - HC Data Analyst","<80000","data_analyst","['Microsoft Powerpoint', 'QlikView', 'Visio', 'SAS', 'SQL', 'Tableau']","c_1926"
"2348_adf9008cd1e7bbf6","Data Analyst","<80000","data_analyst","['Data Mining', 'R', 'SAS', 'SQL', 'Tableau', 'Alteryx', 'Data Warehouse', 'Python']","c_172"
"2349_a29e9c4c46532426","Data Analyst, Technology","<80000","data_analyst","['T-SQL', 'PL/SQL', 'Data Mining', 'Microsoft Powerpoint', 'SPSS', 'R', 'SAS', 'Python', 'Microsoft Office']","c_1648"
"2350_3c02a582fad96778","Data Analyst","<80000","data_analyst","['Quantitative Analysis', 'Microsoft Powerpoint', 'SAS', 'SQL']","c_257"
"2351_1ba7f338730ce720","Research Data Analyst","<80000","data_analyst","['Microsoft Office']","c_1826"
"2352_0950181599f58650","Data Analyst","<80000","data_analyst","['R', 'Python', 'SQL']","c_548"
"2353_4e041af1d0af1bc8","Health Data Analyst","<80000","data_analyst","['Quantitative Analysis', 'Data Mining', 'Microsoft Powerpoint', 'Microsoft Office']","c_323"
"2354_805c05de6562bf2c","Data Analyst","<80000","data_analyst","['JavaScript', 'R', 'Excel', 'SQL', 'Tableau']","c_1399"
"2355_b03e475a1b656cb1","Systems/Data Analyst I","<80000","data_analyst","['SQL']","c_375"
"2356_38b8f999774b46b1","Data Analyst (JetBlue Travel Products)","<80000","data_analyst","['JavaScript', 'Go', 'Azure', 'Google Cloud Platform', 'SQL', 'Tableau', 'Java', 'IaaS', 'Python', 'AWS']","c_1102"
"2357_836180483b1c4ec6","Data Analyst - MSI","<80000","data_analyst","['SQL', 'Tableau']","c_1449"
"2358_79d765fbdf57b7d6","Associate Data Analyst","<80000","data_analyst","","c_1370"
"2359_82e58e9861d48566","Item Data Analyst","<80000","data_analyst","['Time Management', 'Data Analysis', 'Excel', 'SQL', 'Microsoft Access']","c_1934"
"2360_faa7db32646b6ffc","Data Analyst","<80000","data_analyst","","c_1678"
"2361_447a13fcd1542764","Data Analyst","<80000","data_analyst","['SharePoint', 'Time Management', 'Microsoft Powerpoint', 'Microsoft Office', 'Tableau']","c_900"
"2362_586c8a8a205f16bb","Associate Data Analyst","<80000","data_analyst","","c_1933"
"2363_d46e0b83498fa11f","Data Analyst","<80000","data_analyst","['Microsoft Powerpoint']","c_886"
"2364_607706a3397397c4","Data Analyst","<80000","data_analyst","['Hive', 'Ruby', 'Data Mining', 'ERP Systems', 'XML', 'SAP', 'R', 'SAS', 'C/C++', 'Minitab', 'SQL', 'JSON', 'Excel', 'Microsoft Office', 'SPSS', 'QlikView', 'NoSQL', 'MATLAB', 'Python']","c_1841"
"2365_11caadcdc98800d4","Data Analyst","<80000","data_analyst","['Database Administration', 'R', 'SQL', 'Excel', 'Microsoft Office', 'Microsoft Access']","c_869"
"2366_b7287cc45de81a80","Data Analyst","<80000","data_analyst","['Data Mining']","c_37"
"2367_024f492ec424f077","Data Analyst","<80000","data_analyst","","c_53"
"2368_03d280daa9635633","Data Analyst","<80000","data_analyst","['Google Analytics', 'Data Analysis', 'R', 'Python', 'SQL', 'AWS']","c_5"
"2369_5e99af7eb7044f20","Data Analyst","<80000","data_analyst","['Microsoft SQL Server', 'SQL', 'Tableau']","c_960"
"2370_58ac39ffaf97cba8","Business Data Analyst","<80000","data_analyst","['Oracle', 'Crystal Reports', 'Excel']","c_629"
"2371_cd6eec4917553286","Sr. Data Analyst","<80000","data_analyst","['Microsoft SQL Server', 'SQL', 'Tableau']","c_1600"
"2372_9dc9353c3df3e327","Data Analyst, Client Intelligence","<80000","data_analyst","['SQL', 'Tableau']","c_1241"
"2373_699f2e990e95e8eb","Training Data Analyst","<80000","data_analyst","['SharePoint', 'LMS', 'Excel']","c_1806"
"2374_46b909864993da09","Data Analyst","<80000","data_analyst","['SQL', 'Tableau']","c_828"
"2375_a8fb772635c86252","Commission Data Analyst II","<80000","data_analyst","['Project Management', 'Marketing', 'SQL', 'Excel', 'Microsoft Office', 'Microsoft Access']","c_655"
"2376_306f81e1483f7d82","Market Data Analyst","<80000","data_analyst","['Analysis Skills']","c_1065"
"2377_254387bdba69423c","Data Analyst","<80000","data_analyst","['OBIEE', 'Power BI', 'Hadoop', 'R', 'Oracle', 'SQL', 'Tableau', 'Java', 'Data Warehouse', 'QlikView', 'Python']","c_23"
"2378_1c2a61588e44123b","Data Analyst","<80000","data_analyst","","c_1223"
"2379_629ff280f83e3bff","Data Analyst","<80000","data_analyst","['Salesforce CRM', 'Data Analysis']","c_894"
"2380_978d9fd9799d55a8","Data Analyst, Entry Level (Graduate Degree)","<80000","data_analyst","['Java', 'Data Mining', 'Machine Learning', 'OOP', 'UI']","c_1516"
"2381_103e0268b28b04d2","Academic Affairs Data Analyst","<80000","data_analyst","['Qualtrics', 'Microsoft Office', 'SQL', 'HTML5', 'SPSS', 'Data Analysis']","c_878"
"2382_d9cf78b5cbf8e15d","Data Analyst","<80000","data_analyst","","c_409"
"2383_aca660ae9d6194af","Social Data Analyst","<80000","data_analyst","['Power BI', 'SQL']","c_1646"
"2384_50208b5bf45ee3b8","Materials Mgmt Data Analyst","<80000","data_analyst","['ERP Systems']","c_991"
"2385_b30a13538c309286","Bike Share Data Analyst","<80000","data_analyst","['Analysis Skills', 'Python']","c_1448"
"2386_3e8d2d69d6873f85","Data Analyst - Allen","<80000","data_analyst","['Data Mining', 'SQL']","c_327"
"2387_1392ec0efea7f825","MES Data Analyst","<80000","data_analyst","['Time Management', 'Microsoft Office']","c_352"
"2388_dc156e4b91443100","Data Analyst Intern","<80000","data_analyst","['Data Mining', 'Technical Writing', 'R', 'SQL', 'Excel', 'Tableau', 'Confluence', 'MySQL', 'Python', 'Jira']","c_1804"
"2389_164d435e34f87c4e","Data Analyst","<80000","data_analyst","['Microsoft SQL Server', 'Analysis Skills', 'XML', 'Crystal Reports', 'SQL']","c_471"
"2390_86e9be6ce380173e","Master Data Analyst","<80000","data_analyst","['ERP Systems', 'Microsoft Office']","c_1911"
"2391_85a7b29d58475eb2","Data Analyst","<80000","data_analyst","['SQL', 'Excel', 'Tableau']","c_1323"
"2392_1320c50b75f44505","Data Analyst","<80000","data_analyst","['Data Analysis']","c_1292"
"2393_daaefca5d17a59b8","Research & Data Analyst (Long Term Temporary)","<80000","data_analyst","['Qualitative Research', 'Excel', 'Tableau', 'STATA']","c_1147"
"2394_bd976cc171c690e0","Data Analyst","<80000","data_analyst","['Financial Accounting', 'Excel']","c_506"
"2395_4dd38d4e4cf0b7c0","Data Analyst","<80000","data_analyst","['TensorFlow', 'Linux', 'Data Mining', 'Machine Learning', 'R', 'DynamoDB', 'CI/CD', 'SAS', 'Natural Language Processing', 'STATA', 'Git', 'SPSS', 'Software Development', 'Shell Scripting', 'PostgreSQL', 'Python', 'AWS']","c_511"
"2396_af65def7b4a4e109","Data Analyst I","<80000","data_analyst","['Machine Learning', 'Data Science']","c_2220"
"2397_3c371b712ace44cf","Data Analyst","<80000","data_analyst","['SQL', 'Tableau']","c_642"
"2398_c0dd1c32999505e9","Data Analyst","<80000","data_analyst","['Business Intelligence']","c_1265"
"2399_76fb91a132a75329","Data Analyst - eCommerce","<80000","data_analyst","['SQL', 'Microsoft Access', 'Leadership Experience']","c_1953"
"2400_2a341562d64c7cdb","Research Data Analyst","<80000","data_analyst","['Clinical Trials', 'SQL']","c_2046"
"2401_9481030ff6e38069","Data Analyst","<80000","data_analyst","['R', 'SQL', 'Tableau', 'Python']","c_742"
"2402_7eee5235b6616042","Business Data Analyst","<80000","data_analyst","['Data Mining', 'R', 'SAS', 'SQL', 'Excel']","c_955"
"2403_5902a1453cd6089b","Health Data Analyst","<80000","data_analyst","['Microsoft Word', 'Audits']","c_1900"
"2404_efe5e2d22a1d29e5","Data Analyst","<80000","data_analyst","['SPSS', 'Statisical Analysis', 'Microsoft Office']","c_716"
"2405_c9ffd67f92df789d","Data Analyst","<80000","data_analyst","['Microsoft Powerpoint', 'Project Management', 'Statisical Analysis', 'SAS', 'Tableau']","c_1250"
"2406_26f960259f86cb49","Data Analyst","<80000","data_analyst","['SQL']","c_347"
"2407_dd804be3d75306d9","Data Analyst- Glendale, CA","<80000","data_analyst","['Microsoft Word', 'Microsoft Office', 'Excel', 'SQL', 'Microsoft Access']","c_792"
"2408_fb793479fbb2612f","GIS DATA ANALYST","<80000","data_analyst","['ArcGIS', '""Drivers License""', 'GIS', 'Python']","c_463"
"2409_11caadcdc98800d4","Data Analyst","<80000","data_analyst","['Data Analysis']","c_869"
"2410_ddd364512fc76b38","Data Analyst-HEDIS & Star","<80000","data_analyst","['Microsoft SQL Server', 'SAS', 'SQL', 'Microsoft Office', 'Managed Care']","c_1727"
"2411_01dfb1eebccc3aa1","Data Analyst","<80000","data_analyst","['Microsoft SQL Server', 'SQL', 'Microsoft Access', 'REST']","c_83"
"2412_c6efe3bf9d180964","Data Analyst","<80000","data_analyst","['Data Mining', 'Microsoft SQL Server', 'SQL']","c_452"
"2413_586c8a8a205f16bb","Senior Data Analyst","<80000","data_analyst","","c_1933"
"2414_7df2a06cf9f1c98b","Associate Analyst, Data Analytics","<80000","data_analyst","['Microsoft Powerpoint', 'Excel']","c_486"
"2415_ecaf9e7c7d8aefbf","Data Analyst","<80000","data_analyst","","c_910"
"2416_cb76b927ed455668","Data Analyst","<80000","data_analyst","['Business Intelligence', 'Excel', 'Microsoft Office', 'SQL', 'Tableau', 'Data Warehouse', 'Python']","c_565"
"2417_33ff2b72cdb0fdd3","Civic Engagement Data Analyst","<80000","data_analyst","['Data Analysis', 'Excel']","c_103"
"2418_105ecfd0283f415f","Data Analyst","<80000","data_analyst","['Java', 'R', 'Python']","c_379"
"2419_9917de3c28f569f6","Listings Data Analyst - New York","<80000","data_analyst","","c_1105"
"2420_30dda94ffba9fc5e","Data Analyst","<80000","data_analyst","['Data Analysis']","c_1661"
"2421_d6984322bbeaf384","Senior Data Analyst","<80000","data_analyst","['Machine Learning', 'SQL', 'Python']","c_885"
"2422_a64c43bebcfc3d85","Business Data Analyst","<80000","data_analyst","['Data Mining', 'Microsoft SQL Server', 'Data Warehouse', 'Microsoft Powerpoint', 'Data Analysis', 'SAS', 'Microsoft Office']","c_98"
"2423_a1bf55e1391577a6","Project Consulting & Data Analyst","<80000","data_analyst","['Microsoft Powerpoint', 'Visual Basic', 'Microsoft Office', 'Excel', 'SQL', 'SharePoint', 'Visio', 'Management Consulting']","c_1218"
"2424_5981ee904389ffa0","Data Analyst","<80000","data_analyst","['Data Analysis']","c_1237"
"2425_43438fb302146dac","Data Analyst","<80000","data_analyst","['Machine Learning', 'Excel', 'SQL', 'Tableau']","c_1118"
"2426_3b383c047ed67219","Data Analyst","<80000","data_analyst","['SQL']","c_800"
"2427_a5b4499d9e91a5c6","Data Analyst, Users and Products","<80000","data_analyst","['Ruby', 'Scripting', 'Perl', 'R', 'C/C++', 'SQL', 'Java', 'Analysis Skills', 'Management Consulting', 'Python']","c_903"
"2428_aed1c2970bb86669","research data analyst/statistician","<80000","data_analyst","['Data Analysis', 'R', 'Tableau']","c_1488"
"2429_09a8b9777f4354d2","Data Analyst (Public Trust Clearable)","<80000","data_analyst","['Excel', 'Supply Chain Experience', 'Tableau']","c_689"
"2430_ea133a58441f625d","Associate Data Analyst","<80000","data_analyst","['SQL', 'Tableau']","c_1746"
"2431_2f7cb114b730b276","Data Analyst","<80000","data_analyst","['Business Intelligence', 'Microsoft SQL Server', 'Data Mining', 'Oracle', 'Microsoft Access']","c_2151"
"2432_f34acbd24dd4fcb0","Sr Research Data Analyst","<80000","data_analyst","","c_1112"
"2433_bafa4b35e9cd20ce","Environmental Data Analyst","<80000","data_analyst","['Technical Writing', 'Statisical Analysis', 'SQL']","c_61"
"2434_66845fad9a3881bc","Policy and Data Analyst","<80000","data_analyst","","c_1460"
"2435_90254a284b76d131","Data Analyst - Health Informatics","<80000","data_analyst","['XML', 'SPSS', 'SAS', 'SQL']","c_1076"
"2436_d440534677583830","Data Analyst - Predictive Modeler","<80000","data_analyst","['MySQL', 'Data Mining', 'Machine Learning', 'R', 'SAS', 'Python', 'Tableau']","c_2213"
"2437_5e232844f622d780","Dow Logistics Technology Center Data Analyst","<80000","data_analyst","['Microsoft Powerpoint', 'Excel', 'Microsoft Access', 'Tableau']","c_1931"
"2438_3b89b9ec324f96c8","Materials Logistics Spec 3/Senior Data Analyst","<80000","data_analyst","['Microsoft Powerpoint', 'SAP', 'Oracle', 'SQL', 'Excel', 'Microsoft Office', 'Microsoft Access', 'SharePoint']","c_1767"
"2439_7eed13147280b5b6","Data Analyst Intern","<80000","data_analyst","['SAS', 'Oracle', 'SQL', 'Tableau']","c_1312"
